Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
2,42,1,0,0,6,0,1,9,4,0,1,5,1,80,2,0,0,0,1,0,5.5,1,1,1,0,4,6,6,1,4,1,60000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,38,0,0,0,6,0,0,9,4,0,1,4,1,42,2,0,0,0,0,60,4.5,2,2,3,0,4,10,10,3,4,1,60000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,56,1,0,0,1,1,1,6,1,3,1,5,1,56,2,0,0,1,0,120,6.5,3,3.5,3,0,2,5,5,3,4,1,60000,4,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,34,1,1,0,7,0,1,9,5,0,1,5,1,60,2,1,0,1,1,120,6.75,2,2,3,0,4,5,5,4,4,1,150000,2,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,32,1,1,1,7,0,0,15,0,1,1,5,1,35,2,1,0,0,1,60,6.25,3,2.5,3,0,3,5,5,4,4,1,150000,2,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,54,1,1,0,5,0,0,6,3,6,0,5,1,70,2,0,0,0,0,30,6.25,3,3,4,0,5,8,6,3,3,1,50000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,32,0,1,0,5,0,0,9,0,3,1,5,1,50,2,1,0,1,1,120,7.25,3,2,3,0,4,5,5,4,5,1,50000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,52,1,1,0,4,0,0,6,4,0,1,4,1,56,2,0,0,1,1,0,5.25,3,3,3.5,0,3,6,8,1,1,1,100000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,48,0,1,0,4,0,0,6,4,0,1,5,1,56,2,0,0,1,0,0,2.5,3,3,3.5,0,3,7,5,3,4,1,100000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,47,1,1,0,5,0,0,6,2,3,1,5,1,34,2,1,0,1,1,120,6.5,3,2.5,3,0,5,8,6,3,1,1,30000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,45,0,1,0,5,0,0,9,2,3,0,5,1,70,2,0,0,0,0,0,7.75,5,5,5,0,5,5,5,4,5,1,30000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,38,0,1,0,4,0,0,15,3,6,1,4,1,15,3,1,1,1,1,600,4.5,3,2,4,0,1,10,10,3,4,1,80000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,41,1,1,0,4,0,0,9,3,6,1,5,1,50,1,0,0,0,1,120,5,3,2,3.5,0,4,8,2,3,4,1,80000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,49,1,1,0,3,0,0,6,3,3,1,5,1,49,2,1,0,0,0,0,6.25,2,2.5,3,0,2,8,8,2,4,1,15000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,46,0,1,0,3,0,0,9,3,3,0,5,1,56,2,0,0,1,1,60,5.5,3,2,4.5,0,3,10,5,1,4,1,15000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,42,1,1,0,6,0,0,6,0,0,1,5,1,40,2,1,0,0,0,0,4.75,3,3,5,0,4,10,10,1,2,1,170000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,42,0,1,0,6,0,0,6,0,0,1,5,1,42,2,0,0,1,1,0,6.25,2,2.5,3.5,0,5,10,10,3,4,1,170000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,33,1,1,0,6,0,1,6,2,6,1,4,1,77,2,1,0,1,0,180,5.5,3,3,4.5,0,4,0,0,4,4,0,50000,1,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,35,0,1,0,6,0,1,0,2,6,1,5,0,0,5,0,0,1,0,120,5.25,3,4,3.5,0,4,8,9,3,4,0,50000,1,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,50,1,1,1,2,0,0,0,4,0,0,5,1,63,1,0,0,0,0,0,5.25,5,4,3,0,4,8,10,2,4,1,5150,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,29,1,1,0,5,1,1,9,1,3,1,5,1,84,2,1,0,1,1,120,8.75,3,3.5,3.5,0,3,6,6,5,5,1,200000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,54,1,1,0,8,0,1,9,0,3,1,5,1,42,2,0,0,0,0,0,7.5,1,3.5,4,0,4,0,0,4,4,1,250000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,46,1,1,0,6,0,1,0,1,0,0,5,1,35,2,1,0,1,0,60,4.5,3,4.5,3.5,0,3,7,5,4,2,1,70000,2,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,45,0,1,0,6,0,1,0,1,0,1,4,1,70,2,1,0,1,1,0,5,4,3.5,3.5,0,3,8,7,3,3,1,70000,2,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,51,1,1,0,4,0,1,9,1,9,1,5,1,20,2,1,0,0,1,180,5.25,2,2.5,2,0,4,8,5,3,3,1,170000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,55,1,1,0,6,0,1,9,1,0,0,5,1,21,2,1,0,1,1,0,6,3,2.5,3,0,4,6,5,4,4,1,80000,2,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,31,0,1,0,6,0,1,12,4,12,1,4,1,70,2,1,1,1,1,180,6.25,4,3.5,2.5,0,4,5,7,4,4,1,80000,2,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,51,1,1,0,3,0,1,6,0,3,0,5,1,63,2,0,0,0,0,10,7.5,3,3.5,3,0,4,10,8,4,5,1,116086,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,52,1,1,0,3,0,1,9,1,0,1,5,1,48,2,0,0,0,0,60,4.5,4,1,3,0,3,9,9,5,4,1,350000,4,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,46,1,1,0,4,0,1,9,3,3,1,3,1,70,2,0,0,0,0,60,3.75,2,3,3,0,4,5,6,4,3,1,80000,2,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,38,1,1,0,5,0,1,6,3,0,1,5,1,20,2,0,0,1,1,120,6,3,1,3,0,4,8,8,3,3,1,43565,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,35,0,1,0,5,0,1,6,3,0,1,5,1,72,2,0,0,0,0,240,3.25,5,5,5,0,4,4,4,2,5,1,43565,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,56,1,1,0,4,1,1,12,2,0,0,3,1,30,2,0,0,1,1,120,2.5,3,2.5,2.5,0,4,4,8,1,4,1,20000,1,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,49,1,1,1,3,1,1,16,0,1,1,5,2,40,4,0,0,0,0,120,6.25,3,1,5,0,3,9,5,3,4,1,144500,4,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,49,0,1,0,3,1,1,15,0,1,1,5,2,40,5,0,0,0,1,180,9.5,4,2,3,0,5,0,1,4,4,1,144500,4,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,45,1,1,1,5,1,1,15,2,1,0,5,2,40,5,0,0,1,0,180,4.75,3,3,3,0,4,5,5,4,4,1,150000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,44,0,1,0,3,1,0,12,1,4,1,5,1,40,1,0,0,0,0,0,5.5,4,3,5,0,3,5,5,3,4,1,48000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,50,1,1,0,3,1,0,15,1,3,1,5,2,65,5,0,0,0,0,300,3.25,3,3.5,2,0,4,10,8,3,1,1,80000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,49,0,1,0,3,1,0,12,1,3,1,5,1,40,4,0,0,0,0,240,5.25,2,1.5,2,0,3,10,10,4,3,1,80000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,56,1,1,1,4,1,0,15,1,3,0,5,2,56,5,0,0,0,0,120,6.75,4,4.5,5,0,4,7,7,4,4,1,260000,4,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,59,1,1,1,5,1,1,16,2,16,0,5,0,0,5,1,0,1,0,40,7,4,3,4,0,4,8,7,3,4,1,199446,4,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
1,55,1,1,0,3,1,1,16,5,7,0,5,2,30,5,0,0,1,1,40,5.75,3,2.5,4,0,5,2,2,3,4,1,100000,3,3,61716,14276.13467,2.783917607,0.10488397,0.7936954
2,52,1,1,0,2,0,1,9,0,9,1,5,1,70,2,0,0,0,1,10,4.25,1,1.5,2,0,4,9,5,2,3,0,80000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,33,0,1,1,3,0,1,19,2,3,1,4,0,0,2,0,0,1,0,300,6.5,2,2,2.5,0,4,6,5,3,4,0,130000,3,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,38,0,0,0,1,0,1,9,5,3,1,4,1,63,5,0,0,1,0,180,8,5,3.5,5,0,2,6,8,4,5,0,60000,4,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,34,0,1,0,3,0,1,6,4,0,1,4,0,0,2,0,0,0,0,180,5.75,3,3,4.5,0,4,9,10,5,3,1,120000,3,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,33,0,0,0,4,0,1,15,2,6,1,5,0,0,1,0,0,1,0,120,5.25,3,1.5,3,0,4,7,5,4,4,1,55000,2,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,29,0,1,0,3,0,1,9,0,6,1,3,0,0,0,1,1,1,1,120,3.75,3,2,5,0,1,5,10,4,4,0,66400,2,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
1,25,0,0,0,3,0,1,15,2,0,1,5,1,48,5,0,0,0,0,120,8.75,3,3,5,0,4,5,1,4,5,1,70000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,33,1,0,0,3,0,1,15,1,0,1,5,1,80,1,0,1,1,0,90,5.5,3,4.5,3,0,2,7,6,1,4,0,250000,4,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,31,0,1,1,5,1,1,16,1,1,0,4,2,40,5,1,1,0,0,480,5.5,2,2.5,2.5,0,5,9,9,3,5,1,200000,4,2,92059,14756.79329,2.162768278,0.1100153,0.8534598
2,49,0,1,0,1,0,1,9,3,3,1,3,1,80,1,0,0,1,0,120,6.25,1,4,4.5,0,3,7,6,3,4,0,50000,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
2,42,0,1,0,4,1,1,15,3,1,1,5,0,0,2,0,0,1,0,480,7.5,3,4,4,0,4,7,6,3,5,1,500000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,45,1,1,0,4,1,1,16,3,1,1,5,1,50,5,0,0,1,0,300,6.25,4,3,3.5,0,3,10,8,3,4,1,500000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
1,31,0,1,0,3,1,1,12,2,0,1,5,1,14,2,0,0,0,0,480,4.5,1,1.5,4.5,0,4,6,0,5,4,1,100000,3,2,73598,13615.39976,2.419983628,0.14213363,0.7547863
2,44,1,1,0,3,1,1,12,2,0,1,5,1,50,2,0,1,0,1,90,4.5,3,3,3,0,5,7,8,5,4,0,200000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
3,36,1,1,0,3,0,1,9,2,3,0,5,1,96,2,1,0,1,0,0,5,5,5,5,0,5,10,10,5,4,1,8000,2,1,179907,37952.16162,2.115180347,0.11136236,0.7420554
2,38,0,1,0,3,0,1,6,2,3,0,5,1,96,1,0,0,1,0,900,6.25,1,2.5,2.5,0,4,5,5,5,4,1,8000,2,1,179907,37952.16162,2.115180347,0.11136236,0.7420554
2,34,1,0,0,3,0,1,9,1,6,1,5,1,63,1,0,0,1,0,90,7,2,2.5,3,0,3,7,7,3,4,0,186000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,35,0,1,0,5,0,1,9,1,0,1,4,1,50,5,0,0,1,0,120,6.25,3,1.5,2.5,0,4,10,5,3,4,1,100000,2,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,53,1,1,1,3,1,1,15,3,0,1,5,1,40,1,0,0,1,0,60,5.75,2,2,3,0,4,5,6,3,4,1,80000,4,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,45,1,1,0,1,0,0,9,1,0,1,2,1,70,2,0,0,1,0,2,5.75,3,3,2.5,0,4,7,6,3,4,1,20000,2,1,118496,18272.43424,1.897191535,0.10366239,0.777209
2,34,1,1,0,1,0,1,15,0,0,1,4,1,40,1,1,0,1,0,180,4.5,3,1.5,4,0,3,5,4,3,4,1,30400,3,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,57,1,1,0,2,1,1,9,2,3,1,4,2,40,5,0,0,1,1,90,3.75,4,3,2.5,0,4,8,3,4,4,1,54000,3,2,92059,14756.79329,2.162768278,0.1100153,0.8534598
3,29,0,0,0,6,0,1,0,4,9,1,5,1,28,2,0,0,1,0,0,7.5,3,4,5,0,3,10,10,4,4,0,20000,1,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,48,1,0,0,5,0,1,6,0,0,1,5,1,28,2,0,0,1,1,80,7.5,1,1,5,0,3,10,5,5,5,1,60000,1,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,48,0,0,0,5,0,1,6,0,0,1,4,1,30,2,0,0,0,0,120,5.25,4,3.5,3.5,0,3,8,6,5,4,1,60000,1,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,32,1,1,0,2,1,1,22,1,3,1,5,2,40,5,1,0,1,0,120,6.75,3,3,2,0,3,7,5,3,4,0,800000,4,1,190313,34199.40476,2.417649767,0.08580445,0.9417853
2,30,1,1,0,1,0,1,9,0,0,1,4,1,70,2,1,0,0,0,240,4.25,1,3,3.5,0,4,7,8,5,4,0,70000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,43,1,0,0,4,0,1,9,1,0,0,3,1,70,2,0,0,0,0,60,4,1,3.5,3,0,4,8,4,3,4,0,50000,2,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,44,0,0,0,4,0,1,9,1,0,1,3,1,50,2,0,0,0,1,0,4.75,3,3,3,0,4,7,7,2,3,0,50000,2,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
1,57,1,1,0,7,0,1,6,0,3,0,5,1,42,2,0,0,0,0,0,5.5,3,5,5,0,2,5,5,5,2,1,118000,2,3,67777,14228.15859,2.315392031,0.13139986,0.5970018
3,33,0,1,0,7,1,1,9,3,0,1,5,1,20,2,1,0,1,1,380,3.25,3,1,1.5,0,1,3,3,3,4,1,118000,2,3,67777,14228.15859,2.315392031,0.13139986,0.5970018
2,33,0,1,0,3,1,1,15,0,0,1,4,1,45,5,0,0,1,0,120,6,3,3.5,3,0,4,7,6,3,4,1,240000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
1,48,1,1,0,2,0,1,9,2,9,0,4,1,56,2,1,0,0,0,180,5.75,1,2.5,2.5,0,4,9,6,3,3,0,100000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,46,0,1,0,2,0,1,0,2,9,0,5,1,56,1,1,0,1,1,0,2.25,3,4.5,4.5,0,3,5,7,1,3,0,100000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,49,0,1,0,2,1,1,0,2,9,1,5,0,0,2,1,1,0,0,0,5.25,2,4,4,0,2,5,5,3,4,0,200000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,31,1,1,0,3,0,1,16,7,1,1,3,1,40,5,0,0,1,0,3,5.5,3,2,4.5,0,2,5,6,4,3,0,120000,3,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,38,0,1,0,4,0,1,9,1,0,1,4,0,0,2,0,0,0,0,120,7.25,4,4,1.5,0,5,10,10,4,4,0,40000,1,3,52164,11676.87735,2.277462284,0.12426451,0.7997813
2,52,1,1,0,5,0,1,12,3,3,1,5,1,5,2,0,0,0,0,180,4.25,2,1,4.5,0,2,10,0,5,3,1,50000,1,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,49,0,1,0,5,0,1,9,3,3,1,5,1,70,2,0,0,0,0,60,7.5,2,3,2.5,0,3,5,5,3,5,1,50000,1,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,48,0,0,1,2,0,1,15,4,3,0,5,1,40,5,1,0,1,0,60,5,3,2,4.5,0,4,4,4,5,4,1,130000,3,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,44,1,0,1,2,0,1,12,4,3,1,5,1,50,5,0,0,1,0,180,5.25,3,2,4,0,3,6,6,3,4,1,130000,3,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,31,1,1,0,4,0,1,9,2,0,1,5,1,72,2,0,1,0,0,150,5,1,5,3,0,2,5,5,3,4,0,100000,3,3,82864,17090.44489,2.701923077,0.1360413,0.7554917
2,33,0,1,0,4,1,0,15,0,1,1,5,2,52,3,0,0,1,1,180,8.5,3,2.5,4,0,5,5,3,5,5,1,90000,2,3,67777,14228.15859,2.315392031,0.13139986,0.5970018
1,59,1,1,0,2,0,1,9,2,0,1,5,1,70,2,0,0,0,0,80,2.5,1,1,5,0,3,10,10,5,2,0,100000,4,3,67777,14228.15859,2.315392031,0.13139986,0.5970018
2,24,0,0,0,5,0,0,0,3,6,1,3,1,7,1,0,0,0,0,30,5,2,3.5,2.5,0,3,2,5,4,2,1,30000,1,3,52321,15174.6888,2.99744656,0.11974845,0.7890891
2,35,0,1,0,3,0,0,9,1,0,1,5,0,0,2,0,0,0,0,480,7,3,3,4,0,2,8,6,5,4,0,0,1,3,52321,15174.6888,2.99744656,0.11974845,0.7890891
2,46,0,0,0,3,0,1,6,2,0,1,4,1,56,2,0,0,0,0,20,3.25,1,2,2.5,0,2,10,10,1,3,1,100000,3,3,44968,17083.30658,3.088532676,0.12379842,0.7510208
2,48,1,0,0,3,0,1,6,2,0,1,5,1,50,2,0,0,1,1,60,3.75,3,4,3,0,1,5,5,1,1,1,100000,3,3,44968,17083.30658,3.088532676,0.12379842,0.7510208
2,42,1,0,0,1,0,0,9,3,3,1,5,1,56,2,1,0,1,0,120,6,4,4,4.5,0,3,5,1,3,4,1,50000,1,1,118496,18272.43424,1.897191535,0.10366239,0.777209
1,30,1,0,0,3,0,1,12,2,0,1,5,2,44,5,0,0,1,0,120,5,3,4,3,0,3,3,3,4,4,0,50000,2,3,44968,17083.30658,3.088532676,0.12379842,0.7510208
2,36,1,1,0,2,0,0,9,0,9,1,4,1,77,2,1,0,1,0,1,7,2,2.5,3.5,0,4,2,3,4,4,0,90800,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
1,36,0,1,0,2,0,1,0,0,9,0,3,1,77,2,0,0,0,0,0,6,3,1,4.5,0,1,9,8,5,5,0,90800,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
2,35,0,0,0,5,0,1,6,4,3,1,3,1,9,0,0,0,0,0,30,3.75,3,3.5,5,0,3,10,5,2,4,1,85000,2,3,44968,17083.30658,3.088532676,0.12379842,0.7510208
2,34,0,1,0,6,1,1,15,2,3,1,5,1,30,2,1,0,0,0,60,7.5,3,3.5,4,0,4,5,3,4,4,0,500000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,30,0,1,0,4,0,1,12,2,3,1,5,0,0,1,0,1,0,0,180,3.25,1,2,1,0,2,8,8,3,4,1,62000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,31,0,0,0,4,1,1,16,0,7,0,5,0,0,1,0,1,1,0,300,5.5,3,3.5,4,0,4,9,10,3,4,0,50000,2,1,190313,34199.40476,2.417649767,0.08580445,0.9417853
1,34,0,1,0,5,0,1,6,1,0,1,3,0,0,0,0,0,0,0,60,7,3,2.5,3.5,0,4,8,5,4,4,1,67396,2,3,82864,17090.44489,2.701923077,0.1360413,0.7554917
2,29,0,0,0,4,0,1,12,0,3,0,4,1,40,0,1,0,1,0,300,2.5,1,1.5,2.5,0,2,8,10,3,3,1,70000,2,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
1,30,0,1,0,2,0,0,16,1,3,0,5,1,60,5,0,1,0,0,120,6.25,3,2,5,0,4,10,10,3,4,1,200000,4,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,33,1,0,0,4,0,1,9,2,0,1,5,1,80,1,1,1,1,0,60,4.25,3,3,3,0,3,10,10,5,4,1,150000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,37,1,1,1,3,1,1,16,5,0,1,4,2,40,4,1,0,0,0,300,6.25,3,3,3,0,4,5,5,3,4,1,120000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,32,0,1,0,2,0,1,12,3,6,1,1,1,70,1,0,0,1,0,600,1.25,1,2,4,0,1,10,5,1,2,0,50000,3,1,144390,17500.14093,2.112546514,0.09903553,0.7959039
2,31,0,1,0,3,1,1,12,2,0,1,4,0,0,1,0,0,1,1,360,5.75,3,1,4,0,4,10,10,4,4,0,40000,2,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
2,40,1,1,1,3,1,1,15,1,0,1,5,1,10,2,1,1,1,0,60,6.25,3,3,3.5,0,3,8,8,4,3,1,80000,4,2,55347,17223.21124,1.95604941,0.13710262,0.7173034
3,59,1,0,0,2,0,1,9,0,0,1,5,1,70,2,0,0,0,0,240,5.75,2,3,5,0,3,5,5,3,4,1,48000,3,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
1,33,0,1,0,3,1,1,16,1,0,1,3,2,40,2,0,0,0,0,300,8.25,3,4,3,0,5,8,8,3,4,1,85000,3,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
2,34,1,1,0,3,0,1,15,0,6,1,5,1,60,5,0,0,1,0,480,2,1,3.5,2.5,0,4,10,10,3,4,0,75000,3,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
1,27,0,0,0,3,0,1,9,1,0,1,3,1,70,2,0,0,0,0,120,3.5,1,5,5,0,4,5,5,4,4,1,20000,1,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
2,35,0,1,0,4,0,1,12,0,3,1,5,1,56,2,0,0,0,0,200,5.75,2,3,3.5,0,4,10,7,3,4,1,70000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,43,0,1,0,3,1,1,16,5,1,1,4,1,40,5,0,0,1,0,300,6.25,3,1,4,0,3,8,3,3,4,1,300000,4,1,179907,37952.16162,2.115180347,0.11136236,0.7420554
2,48,1,1,0,3,1,1,15,5,1,1,4,2,50,5,0,0,1,1,180,6,3,3,3,0,4,3,6,3,4,1,300000,4,1,179907,37952.16162,2.115180347,0.11136236,0.7420554
1,44,1,1,0,3,0,1,12,0,0,0,4,2,42,5,0,1,1,0,240,5.25,3,3,3,0,3,9,8,3,4,0,163000,4,1,144390,17500.14093,2.112546514,0.09903553,0.7959039
2,44,0,1,0,3,0,1,12,0,0,0,4,1,42,5,1,1,0,1,360,5.25,3,2.5,4,0,5,5,5,1,4,0,163000,4,1,144390,17500.14093,2.112546514,0.09903553,0.7959039
2,31,0,1,0,5,0,1,16,1,4,1,1,2,40,2,1,1,1,0,120,6.5,3,3.5,4,0,5,10,10,4,4,1,200000,3,1,118496,18272.43424,1.897191535,0.10366239,0.777209
1,33,1,0,0,5,0,1,9,6,0,1,5,1,84,1,1,0,0,0,60,2.5,1,1,4,0,1,10,10,4,2,1,30000,1,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,44,1,1,0,4,0,1,9,7,0,1,2,1,56,2,1,0,0,0,120,5.75,1,1,1,0,4,0,0,3,4,0,150000,3,2,73603,13676.80757,2.305644955,0.1294481,0.861996
2,37,0,1,0,4,0,1,9,7,0,1,2,1,36,2,0,1,0,0,120,2.5,3,2.5,4.5,0,4,7,3,3,4,0,150000,3,2,73603,13676.80757,2.305644955,0.1294481,0.861996
2,46,1,1,0,3,1,1,12,3,0,1,4,2,16,5,0,1,1,1,120,6.25,3,5,4,0,4,6,5,1,3,1,60000,2,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
1,34,1,1,0,3,0,1,12,1,3,1,5,1,56,3,0,1,0,0,240,6.5,3,4,4,0,4,10,10,3,5,1,90000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,37,1,0,0,3,0,1,9,0,0,1,5,1,70,2,0,0,1,0,240,8.75,3,1,3,0,4,10,10,5,4,1,160000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
1,37,0,0,0,3,0,1,9,0,0,1,5,1,48,2,1,1,1,1,240,5,3,3,5,0,4,8,8,3,4,1,160000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,49,1,1,0,3,1,1,6,4,0,0,5,0,0,1,1,1,0,0,180,8.5,3,2.5,4,0,4,3,3,3,4,1,40000,2,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
2,29,0,0,0,4,0,1,16,0,0,1,5,1,70,1,0,0,0,0,90,4.75,2,3,2.5,0,3,6,6,2,5,1,167000,3,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,35,0,1,1,4,1,1,16,5,1,1,5,2,35,5,0,0,0,0,60,4.5,3,1,1,0,5,8,8,3,4,1,100000,3,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,32,0,1,0,2,1,1,16,1,0,1,5,2,40,5,0,1,1,0,600,4,2,5,1,0,1,7,7,4,3,1,350000,4,1,179907,37952.16162,2.115180347,0.11136236,0.7420554
2,40,1,1,0,4,0,1,9,0,0,1,5,1,63,2,0,0,0,0,60,4.5,3,1,5,0,2,10,10,4,3,1,60000,2,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,40,0,1,0,4,0,1,9,0,0,1,3,0,0,2,0,0,0,0,0,2,2,3,3,0,3,5,6,3,4,1,60000,2,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,34,1,0,0,4,0,1,9,2,0,1,5,1,70,2,1,1,0,1,180,6.5,3,2,4.5,0,4,8,8,3,3,0,30000,1,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,36,0,0,0,4,0,1,9,2,0,1,4,1,70,2,1,1,1,1,180,6.5,3,2.5,4,0,4,5,4,3,4,0,30000,1,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,26,0,0,0,5,0,1,9,1,3,1,4,0,0,5,0,0,0,0,5,4.75,3,2,3.5,0,3,8,6,3,4,0,50000,1,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
1,27,0,1,0,3,0,1,15,1,0,0,4,1,40,5,1,1,1,0,480,4.75,3,3,2.5,0,4,5,10,3,4,0,150000,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
1,34,1,1,0,1,0,1,12,0,0,0,5,1,66,3,0,0,0,0,240,7.5,3,1,3.5,0,4,10,8,3,3,0,156400,4,1,179907,37952.16162,2.115180347,0.11136236,0.7420554
1,49,1,1,0,1,0,1,9,0,0,0,5,1,63,5,0,0,0,0,180,4.5,3,2.5,4,0,3,0,0,3,4,0,210000,4,1,144390,17500.14093,2.112546514,0.09903553,0.7959039
2,35,0,1,1,4,1,1,16,0,1,1,4,2,50,5,1,1,1,0,210,4,2,3,3,0,4,9,10,1,4,0,250000,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
