Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,fam_eduratio,house,fam_income,fam_income_rel,area,reg_svc,reg_urgap,reg_edu
1,53,1,1,0,2,0,1,9,0,0,1,5,1,10,2,0,0,0,0,0,5.75 ,5,3.50 ,2.00 ,0,4,5,5,3,4,0.000 ,0,43000,2,2,10784.7954 ,2.058 ,16.9900 
2,40,1,1,0,6,0,1,6,2,0,1,5,1,96,2,1,0,1,1,120,4.25 ,3,3.50 ,3.50 ,0,3,8,5,3,3,0.267 ,1,100000,2,2,10784.7954 ,2.058 ,16.9900 
4,38,0,1,0,6,0,1,6,2,0,1,5,1,70,2,0,0,1,1,600,5.50 ,4,2.50 ,3.00 ,0,3,6,5,3,4,0.267 ,1,100000,2,2,10784.7954 ,2.058 ,16.9900 
2,35,1,1,0,7,0,1,9,0,0,1,4,1,20,2,1,1,1,1,120,6.75 ,2,2.00 ,4.00 ,0,3,2,4,3,4,0.171 ,1,45000,1,2,10784.7954 ,2.058 ,16.9900 
2,48,0,1,0,4,0,1,9,1,0,1,1,1,48,2,1,0,0,0,4,5.00 ,2,5.00 ,2.50 ,0,3,8,3,3,2,0.000 ,0,80000,3,1,14642.5535 ,2.411 ,15.9900 
2,49,1,1,0,4,0,1,9,1,0,1,5,1,50,2,1,1,0,0,120,6.25 ,5,5.00 ,5.00 ,0,4,10,10,5,2,0.000 ,0,80000,3,1,14642.5535 ,2.411 ,15.9900 
2,44,1,1,0,5,0,1,9,0,9,1,3,1,60,5,1,0,0,0,180,4.50 ,2,3.50 ,3.50 ,0,4,10,10,2,4,0.188 ,1,120000,3,2,10784.7954 ,2.058 ,16.9900 
2,59,1,0,0,9,0,1,9,0,3,1,5,1,30,1,0,0,0,0,0,4.50 ,3,3.00 ,4.00 ,0,4,5,5,5,3,0.029 ,0,40000,1,2,10784.7954 ,2.058 ,16.9900 
2,33,1,0,0,9,0,1,15,2,1,1,5,1,30,2,1,0,1,0,120,5.25 ,3,3.50 ,2.50 ,0,3,7,6,1,4,0.029 ,0,40000,1,2,10784.7954 ,2.058 ,16.9900 
2,53,1,0,0,7,0,1,6,1,0,1,5,1,60,2,0,0,0,0,180,5.00 ,2,5.00 ,4.00 ,0,3,3,3,4,3,0.160 ,1,115000,2,2,10784.7954 ,2.058 ,16.9900 
3,59,1,0,0,2,0,1,9,1,9,1,5,1,12,1,0,0,0,0,0,5.25 ,4,3.00 ,3.50 ,0,4,10,8,1,2,0.000 ,1,30000,2,2,10784.7954 ,2.058 ,16.9900 
2,56,1,0,0,7,0,1,9,0,3,1,4,1,5,1,1,1,1,1,0,7.00 ,3,3.00 ,3.00 ,0,4,8,8,4,4,0.040 ,1,55000,2,2,10784.7954 ,2.058 ,16.9900 
2,52,1,0,0,4,0,1,12,0,6,1,5,1,70,1,0,0,0,0,0,5.50 ,3,3.00 ,3.50 ,0,4,8,8,3,2,0.200 ,1,40000,2,2,10784.7954 ,2.058 ,16.9900 
2,47,0,0,0,5,0,1,0,3,9,1,5,1,10,1,0,0,0,0,0,6.25 ,5,5.00 ,5.00 ,0,4,5,10,3,4,0.000 ,0,100000,3,2,10784.7954 ,2.058 ,16.9900 
2,50,1,0,0,5,0,1,9,3,9,1,5,1,30,2,0,0,0,0,0,5.50 ,3,3.00 ,3.50 ,0,3,10,8,5,4,0.000 ,0,100000,3,2,10784.7954 ,2.058 ,16.9900 
1,51,1,0,0,2,0,1,0,8,0,0,5,1,5,2,0,0,0,0,0,7.50 ,5,5.00 ,5.00 ,0,2,10,10,5,5,0.000 ,1,5000,1,2,10784.7954 ,2.058 ,16.9900 
2,40,1,0,0,9,0,1,9,0,0,1,4,1,4,2,1,0,1,1,60,5.50 ,3,3.00 ,3.00 ,0,4,5,5,3,4,0.200 ,1,180000,2,2,10784.7954 ,2.058 ,16.9900 
2,36,1,0,0,9,0,1,9,1,3,1,5,1,65,1,0,0,1,1,120,6.25 ,2,1.50 ,3.50 ,0,3,10,5,3,5,0.200 ,1,180000,2,2,10784.7954 ,2.058 ,16.9900 
2,40,0,0,0,9,0,1,9,0,0,1,3,1,8,2,0,0,0,1,0,5.00 ,3,3.00 ,2.50 ,0,3,5,5,5,4,0.200 ,1,180000,2,2,10784.7954 ,2.058 ,16.9900 
2,37,0,0,0,9,0,1,6,1,3,1,5,1,20,1,1,0,0,1,0,7.50 ,3,3.50 ,3.50 ,0,4,10,2,5,4,0.200 ,1,180000,2,2,10784.7954 ,2.058 ,16.9900 
2,59,1,0,0,11,0,1,9,0,9,1,5,1,30,2,1,0,1,1,60,6.50 ,3,3.00 ,4.00 ,0,4,5,5,2,4,0.429 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,33,1,0,0,11,0,1,6,1,3,1,5,1,75,2,1,0,1,0,120,7.25 ,3,4.00 ,3.00 ,0,4,8,8,4,4,0.429 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,34,0,0,0,11,0,1,9,1,3,1,5,1,75,2,0,0,1,0,120,7.25 ,3,4.00 ,3.50 ,0,4,8,8,5,4,0.429 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,36,0,0,0,11,0,1,9,7,0,1,5,2,40,1,0,0,1,0,120,5.25 ,3,3.00 ,4.00 ,0,4,7,5,3,4,0.800 ,1,20000,1,2,10784.7954 ,2.058 ,16.9900 
2,35,0,0,0,11,0,1,6,4,6,1,4,1,30,0,0,0,0,0,180,2.50 ,3,2.50 ,4.00 ,0,5,7,5,3,5,0.800 ,1,20000,1,2,10784.7954 ,2.058 ,16.9900 
3,57,1,0,0,6,0,1,6,0,6,1,5,1,30,1,0,0,0,0,0,5.00 ,3,3.00 ,3.00 ,0,3,5,5,1,4,0.000 ,1,8000,2,2,10784.7954 ,2.058 ,16.9900 
2,37,1,0,0,11,0,1,9,1,0,0,4,2,84,1,1,1,1,1,0,3.25 ,3,2.00 ,4.00 ,0,1,10,10,1,3,0.800 ,1,130000,1,2,10784.7954 ,2.058 ,16.9900 
2,34,1,0,0,11,0,1,9,3,0,0,5,1,28,1,1,1,1,1,0,5.75 ,3,3.00 ,4.00 ,0,3,5,5,1,4,0.800 ,1,130000,1,2,10784.7954 ,2.058 ,16.9900 
2,32,1,0,0,11,0,1,9,5,3,1,5,1,84,2,1,0,1,1,120,8.75 ,2,3.00 ,4.50 ,0,5,1,1,3,4,0.800 ,1,130000,1,2,10784.7954 ,2.058 ,16.9900 
2,38,0,0,0,11,0,1,9,1,0,1,4,0,0,1,1,1,0,0,120,7.75 ,4,4.00 ,3.50 ,0,4,6,6,1,4,0.800 ,1,130000,1,2,10784.7954 ,2.058 ,16.9900 
3,50,1,0,0,3,0,1,6,1,6,1,4,1,63,2,0,0,0,0,0,9.50 ,4,4.00 ,2.50 ,0,4,5,5,3,4,0.429 ,1,70000,3,2,10784.7954 ,2.058 ,16.9900 
2,35,0,0,0,7,0,1,9,0,3,1,4,1,7,1,1,0,1,0,180,6.25 ,3,2.00 ,3.00 ,0,4,5,5,3,4,0.167 ,1,80000,1,2,10784.7954 ,2.058 ,16.9900 
1,39,1,0,1,3,0,1,9,8,0,1,4,1,25,2,0,0,1,1,0,5.50 ,5,5.00 ,5.00 ,0,5,5,5,5,5,0.000 ,1,2600,1,2,10784.7954 ,2.058 ,16.9900 
3,34,1,1,0,6,0,1,9,4,0,1,4,2,40,5,1,1,0,0,120,6.00 ,2,4.00 ,1.00 ,0,4,10,5,2,3,0.278 ,1,92520,3,2,10784.7954 ,2.058 ,16.9900 
2,44,1,1,0,5,0,1,9,4,0,1,5,1,46,0,0,0,0,1,120,1.75 ,1,3.50 ,3.50 ,0,4,5,5,2,3,0.000 ,1,10000,1,2,10784.7954 ,2.058 ,16.9900 
2,40,0,1,0,5,0,1,9,4,0,1,5,1,46,2,0,1,0,0,60,4.50 ,2,1.00 ,5.00 ,0,3,10,3,2,4,0.000 ,1,10000,1,2,10784.7954 ,2.058 ,16.9900 
2,43,0,1,0,5,0,1,6,1,3,1,3,1,15,2,0,0,0,0,30,7.00 ,3,3.00 ,3.00 ,0,4,0,0,4,4,0.000 ,1,70000,2,2,10784.7954 ,2.058 ,16.9900 
2,42,1,1,0,5,0,1,9,1,3,1,5,1,50,2,0,0,0,0,120,5.25 ,4,3.50 ,4.00 ,0,4,5,6,5,4,0.000 ,1,70000,2,2,10784.7954 ,2.058 ,16.9900 
2,43,0,1,0,4,0,1,15,3,9,1,5,1,52,2,0,0,0,0,60,5.25 ,3,2.50 ,3.50 ,0,3,7,6,5,1,0.033 ,1,50000,3,2,10784.7954 ,2.058 ,16.9900 
2,40,1,1,0,4,0,1,6,3,9,1,5,1,70,2,0,0,0,0,120,5.00 ,3,3.50 ,2.50 ,0,5,7,8,4,4,0.033 ,1,50000,3,2,10784.7954 ,2.058 ,16.9900 
3,34,1,1,0,7,0,1,9,0,0,1,5,1,96,1,1,1,0,0,10,4.00 ,2,4.50 ,2.00 ,0,1,7,10,3,2,0.027 ,1,180000,3,2,10784.7954 ,2.058 ,16.9900 
2,35,0,1,0,4,0,1,9,0,9,1,5,1,46,1,0,0,0,0,1,3.75 ,3,3.00 ,4.50 ,0,3,5,5,3,4,0.800 ,1,50000,2,2,10784.7954 ,2.058 ,16.9900 
1,35,1,1,0,4,0,1,0,0,9,1,4,1,72,1,0,0,1,0,60,5.75 ,3,2.00 ,4.00 ,0,4,7,8,5,4,0.800 ,1,50000,2,2,10784.7954 ,2.058 ,16.9900 
2,48,1,1,0,2,0,1,6,2,6,1,5,1,70,2,0,0,0,1,0,6.50 ,3,3.50 ,3.00 ,0,4,7,5,4,4,0.000 ,1,7000,1,2,10784.7954 ,2.058 ,16.9900 
2,34,1,1,0,6,0,1,9,2,0,1,5,1,40,5,0,0,1,0,120,4.25 ,1,3.50 ,4.00 ,0,4,10,10,5,4,0.100 ,1,120000,2,2,10784.7954 ,2.058 ,16.9900 
2,52,1,1,0,6,0,1,9,20,9,1,4,1,40,1,0,0,0,0,10,4.50 ,2,3.00 ,2.50 ,0,3,4,4,3,3,0.100 ,1,120000,2,2,10784.7954 ,2.058 ,16.9900 
2,32,0,1,0,6,0,1,9,2,0,1,5,1,42,1,0,0,0,0,600,7.50 ,5,1.00 ,5.00 ,0,4,10,10,5,5,0.100 ,1,120000,2,2,10784.7954 ,2.058 ,16.9900 
2,54,1,1,0,7,0,1,6,0,0,1,5,1,50,2,0,0,1,1,0,4.50 ,3,3.50 ,3.00 ,0,3,1,3,4,3,0.067 ,1,150000,3,2,10784.7954 ,2.058 ,16.9900 
2,33,1,1,0,7,0,1,9,2,0,1,5,1,50,1,1,1,1,0,200,6.75 ,4,3.50 ,3.50 ,0,4,2,3,5,4,0.067 ,1,150000,3,2,10784.7954 ,2.058 ,16.9900 
2,31,0,1,0,7,0,1,9,2,0,1,4,1,60,1,1,0,0,0,30,6.00 ,5,3.00 ,3.00 ,0,4,5,5,5,4,0.067 ,1,150000,3,2,10784.7954 ,2.058 ,16.9900 
2,37,0,1,0,4,0,1,6,2,0,1,5,1,70,1,0,0,0,0,30,3.25 ,5,2.50 ,3.00 ,0,3,5,1,5,4,0.033 ,1,90000,3,2,10784.7954 ,2.058 ,16.9900 
2,39,1,1,0,4,0,1,6,2,0,1,5,1,50,2,1,0,0,0,120,6.00 ,4,3.50 ,3.50 ,0,5,3,3,5,4,0.033 ,1,90000,3,2,10784.7954 ,2.058 ,16.9900 
3,59,1,1,0,9,0,1,12,0,3,1,5,1,56,2,0,0,0,1,120,7.00 ,4,3.00 ,2.00 ,0,4,9,7,1,4,0.123 ,1,200000,2,2,10784.7954 ,2.058 ,16.9900 
2,31,1,1,0,9,0,1,15,3,0,1,5,1,50,5,1,0,1,0,120,5.00 ,3,3.50 ,1.50 ,0,4,6,6,3,4,0.123 ,1,200000,2,2,10784.7954 ,2.058 ,16.9900 
2,30,1,1,0,9,0,1,16,3,0,0,5,1,80,5,1,0,1,1,300,6.75 ,3,4.00 ,3.00 ,0,4,8,7,3,2,0.123 ,1,200000,2,2,10784.7954 ,2.058 ,16.9900 
2,39,1,1,0,9,0,1,9,0,3,1,5,1,50,1,1,0,0,0,120,5.00 ,4,3.50 ,3.50 ,0,4,10,9,3,4,0.400 ,1,20000,2,2,10784.7954 ,2.058 ,16.9900 
1,36,1,1,0,9,0,1,12,3,0,1,4,1,48,5,1,0,1,0,120,4.75 ,3,4.00 ,3.00 ,0,3,6,8,3,4,0.400 ,1,20000,2,2,10784.7954 ,2.058 ,16.9900 
2,39,0,1,0,9,0,1,12,0,3,1,4,1,10,1,1,1,1,1,120,4.25 ,2,4.00 ,3.00 ,0,4,8,8,4,3,0.400 ,1,20000,2,2,10784.7954 ,2.058 ,16.9900 
2,57,1,1,0,5,0,1,9,0,9,1,5,1,70,1,0,0,0,0,60,3.00 ,3,3.00 ,3.00 ,0,3,4,2,2,3,0.233 ,1,40000,1,2,10784.7954 ,2.058 ,16.9900 
1,28,1,1,0,5,0,1,6,0,9,0,5,1,70,1,1,0,0,0,60,4.50 ,2,3.00 ,3.50 ,0,4,5,5,2,4,0.233 ,1,40000,1,2,10784.7954 ,2.058 ,16.9900 
3,52,1,1,1,8,0,1,9,3,3,1,4,1,70,1,0,0,0,0,60,6.25 ,4,3.50 ,2.50 ,0,4,9,1,5,4,0.400 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,29,1,1,0,8,0,1,9,3,0,1,5,1,96,2,1,0,0,0,60,5.00 ,3,1.00 ,3.50 ,0,4,5,5,1,4,0.400 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,31,0,1,0,8,0,1,9,2,0,1,5,0,0,1,0,1,0,0,60,4.00 ,3,1.50 ,5.00 ,0,3,5,5,5,4,0.400 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,36,1,1,0,8,0,1,12,3,3,1,4,1,63,1,0,0,0,0,60,5.50 ,5,5.00 ,4.50 ,0,2,5,6,3,4,0.046 ,1,150000,3,2,10784.7954 ,2.058 ,16.9900 
2,40,1,1,0,5,0,1,9,0,3,1,5,1,50,1,0,0,0,0,120,6.25 ,5,4.00 ,4.00 ,0,3,10,8,3,4,0.000 ,1,50000,2,2,10784.7954 ,2.058 ,16.9900 
2,40,0,1,0,5,0,1,6,0,3,1,5,1,50,2,0,0,0,0,120,3.00 ,2,3.00 ,2.50 ,0,4,1,7,3,4,0.000 ,1,50000,2,2,10784.7954 ,2.058 ,16.9900 
2,52,1,1,0,7,0,1,9,0,9,1,4,1,10,2,0,0,1,1,60,5.75 ,4,2.00 ,4.00 ,0,3,9,10,3,4,0.000 ,1,5000,1,2,10784.7954 ,2.058 ,16.9900 
2,29,1,1,0,7,0,1,9,2,3,1,5,2,56,1,1,1,0,0,180,6.75 ,3,1.00 ,5.00 ,0,4,3,5,5,4,0.000 ,1,5000,1,2,10784.7954 ,2.058 ,16.9900 
1,37,0,0,0,4,0,1,9,3,0,1,2,0,0,2,1,0,0,0,60,4.75 ,2,2.00 ,4.00 ,0,4,6,5,4,4,0.000 ,1,135000,3,2,10784.7954 ,2.058 ,16.9900 
2,37,1,0,0,6,0,1,9,1,0,1,5,1,80,1,1,1,1,1,60,3.75 ,1,5.00 ,5.00 ,0,4,5,5,3,4,0.240 ,0,130000,2,2,10784.7954 ,2.058 ,16.9900 
2,38,0,0,0,6,0,1,9,1,0,1,5,1,63,1,1,0,1,0,60,4.50 ,3,1.00 ,2.00 ,0,3,6,5,5,4,0.240 ,0,130000,2,2,10784.7954 ,2.058 ,16.9900 
2,35,1,0,0,7,0,1,6,2,9,0,4,1,60,5,0,0,0,0,120,7.00 ,3,3.00 ,4.00 ,0,4,7,5,3,4,0.044 ,1,100000,2,2,10784.7954 ,2.058 ,16.9900 
3,29,0,0,0,7,0,1,6,1,3,1,5,1,40,1,0,0,0,0,300,4.50 ,2,2.00 ,4.00 ,0,4,7,5,3,4,0.044 ,1,100000,2,2,10784.7954 ,2.058 ,16.9900 
2,47,1,0,0,6,0,1,6,4,3,1,3,1,63,0,1,1,1,1,0,8.75 ,3,1.00 ,1.50 ,0,5,8,7,3,4,0.800 ,1,5000,1,2,10784.7954 ,2.058 ,16.9900 
2,52,1,0,0,3,0,1,9,2,9,1,4,1,20,2,0,0,0,0,90,3.75 ,3,3.00 ,3.00 ,0,4,6,6,2,4,0.000 ,1,50000,3,2,10784.7954 ,2.058 ,16.9900 
1,45,1,0,0,6,0,1,9,0,9,0,3,1,30,1,0,0,1,0,120,5.50 ,3,3.00 ,3.50 ,0,3,7,5,4,4,0.000 ,1,20000,3,2,10784.7954 ,2.058 ,16.9900 
3,50,1,0,0,4,0,1,0,1,0,1,3,1,80,1,0,0,1,0,0,7.75 ,4,5.00 ,4.00 ,0,5,1,1,5,5,0.000 ,1,200000,4,2,10784.7954 ,2.058 ,16.9900 
3,49,0,0,0,4,0,1,0,1,0,1,4,0,0,1,0,0,1,1,0,5.50 ,5,4.50 ,3.50 ,1,4,3,4,1,5,0.000 ,1,200000,4,2,10784.7954 ,2.058 ,16.9900 
2,58,1,0,0,7,0,1,9,3,9,1,5,1,20,2,0,0,1,1,60,7.00 ,4,5.00 ,4.00 ,0,4,6,6,4,5,0.000 ,1,50000,1,2,10784.7954 ,2.058 ,16.9900 
2,34,1,0,0,7,0,1,12,2,0,1,4,1,30,1,1,0,1,1,120,5.75 ,2,2.50 ,2.50 ,0,3,6,8,4,2,0.000 ,1,50000,1,2,10784.7954 ,2.058 ,16.9900 
2,36,1,0,0,13,0,1,9,4,3,1,5,1,70,1,1,0,1,1,240,5.75 ,3,4.50 ,4.00 ,0,4,8,9,4,2,0.022 ,1,160000,1,2,10784.7954 ,2.058 ,16.9900 
2,30,1,0,0,13,0,1,9,5,9,1,5,1,63,1,1,0,1,1,240,6.50 ,3,3.00 ,3.00 ,0,4,6,8,5,4,0.022 ,1,160000,1,2,10784.7954 ,2.058 ,16.9900 
1,44,1,0,0,13,0,1,9,2,3,0,5,1,60,3,0,0,0,0,120,6.75 ,1,5.00 ,4.00 ,0,5,5,10,5,5,0.022 ,1,160000,1,2,10784.7954 ,2.058 ,16.9900 
2,45,1,0,0,6,0,1,12,1,12,1,5,1,84,2,1,0,1,0,180,7.25 ,2,3.50 ,4.00 ,0,4,3,2,5,4,0.067 ,1,200000,3,2,10784.7954 ,2.058 ,16.9900 
3,44,0,0,0,6,0,1,0,1,12,1,5,1,96,2,0,0,0,1,160,9.00 ,3,4.00 ,5.00 ,0,5,8,7,4,5,0.067 ,1,200000,3,2,10784.7954 ,2.058 ,16.9900 
2,49,1,0,0,5,0,1,6,4,6,1,4,0,0,2,0,0,0,0,0,3.50 ,2,4.00 ,4.00 ,0,4,5,4,1,4,0.000 ,1,40000,2,2,10784.7954 ,2.058 ,16.9900 
3,54,1,0,1,3,0,1,9,1,9,1,5,1,40,2,0,0,1,0,30,7.25 ,2,1.50 ,5.00 ,0,5,5,2,2,4,0.000 ,1,60000,2,2,10784.7954 ,2.058 ,16.9900 
3,58,1,0,0,8,0,1,6,3,6,1,5,1,56,2,0,0,0,0,60,6.75 ,5,3.50 ,4.00 ,0,4,5,3,1,3,0.800 ,1,48700,1,2,10784.7954 ,2.058 ,16.9900 
3,35,1,0,0,8,0,1,9,1,3,1,5,1,50,1,0,0,0,0,420,7.50 ,3,1.00 ,5.00 ,0,3,4,4,3,4,0.800 ,1,48700,1,2,10784.7954 ,2.058 ,16.9900 
2,28,1,0,1,7,1,1,12,5,3,1,5,1,48,2,1,1,0,0,120,3.25 ,2,4.00 ,3.50 ,0,4,5,5,4,4,0.167 ,1,70000,2,2,10784.7954 ,2.058 ,16.9900 
4,59,1,0,0,8,0,1,9,0,9,0,4,1,40,2,0,0,0,0,0,7.50 ,4,3.50 ,3.00 ,0,4,9,8,3,4,0.250 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,34,1,0,0,8,0,1,12,1,3,1,5,1,50,2,1,0,1,1,120,6.50 ,3,2.50 ,4.00 ,0,4,7,2,5,5,0.250 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,35,0,0,0,8,0,1,9,1,3,1,3,1,74,1,1,0,0,0,60,3.25 ,3,1.50 ,4.00 ,0,3,5,4,3,4,0.250 ,1,150000,2,2,10784.7954 ,2.058 ,16.9900 
2,44,1,0,0,4,0,1,9,1,9,1,5,2,48,2,0,0,1,0,120,7.25 ,3,4.00 ,5.00 ,0,3,1,0,5,4,0.464 ,1,152000,3,2,10784.7954 ,2.058 ,16.9900 
2,43,0,0,0,4,0,1,0,1,9,1,5,2,60,2,0,0,1,0,0,5.75 ,3,3.00 ,3.50 ,0,4,8,5,4,3,0.464 ,1,152000,3,2,10784.7954 ,2.058 ,16.9900 
2,32,1,1,0,6,1,1,16,1,1,1,5,1,40,5,1,1,1,1,600,6.00 ,3,1.00 ,5.00 ,0,2,10,8,3,4,0.269 ,1,200000,4,2,10784.7954 ,2.058 ,16.9900 
3,53,1,0,1,8,0,1,9,1,6,1,5,1,3,2,1,0,1,1,0,5.75 ,3,4.00 ,4.00 ,0,4,8,8,4,3,0.067 ,1,80000,2,2,10784.7954 ,2.058 ,16.9900 
4,30,1,0,0,8,0,1,9,0,0,1,1,1,50,1,1,1,0,0,180,4.25 ,1,1.00 ,5.00 ,0,4,5,0,5,4,0.067 ,1,80000,2,2,10784.7954 ,2.058 ,16.9900 
3,50,1,0,0,5,1,1,15,1,15,0,5,2,56,5,0,1,0,0,0,8.75 ,4,1.00 ,4.00 ,0,4,5,5,5,3,0.800 ,1,10000,1,2,10784.7954 ,2.058 ,16.9900 
2,44,1,0,1,8,0,1,15,0,0,1,5,1,40,2,1,0,1,0,60,6.25 ,3,2.00 ,2.50 ,0,4,5,5,4,4,0.200 ,1,140000,2,2,10784.7954 ,2.058 ,16.9900 
1,44,0,0,0,8,0,1,15,0,0,1,5,1,40,2,0,0,0,0,120,8.50 ,3,4.00 ,3.50 ,0,2,0,0,4,5,0.200 ,1,140000,2,2,10784.7954 ,2.058 ,16.9900 
2,39,1,0,0,8,0,1,9,2,3,1,5,1,40,3,1,0,1,1,90,1.75 ,5,3.00 ,5.00 ,0,4,2,10,5,4,0.200 ,1,140000,2,2,10784.7954 ,2.058 ,16.9900 
2,37,0,0,0,8,0,1,6,2,3,1,5,0,0,2,0,0,0,0,120,4.25 ,3,4.00 ,3.00 ,0,4,5,5,3,4,0.200 ,1,140000,2,2,10784.7954 ,2.058 ,16.9900 
2,47,1,1,0,6,0,1,9,2,9,1,5,1,84,2,0,0,1,0,0,2.25 ,3,2.00 ,2.00 ,0,3,5,5,2,4,0.075 ,1,100000,2,2,10784.7954 ,2.058 ,16.9900 
2,45,0,1,0,6,0,1,0,2,9,1,5,1,80,1,0,0,1,1,0,4.00 ,2,3.00 ,4.00 ,0,2,5,5,3,4,0.075 ,1,100000,2,2,10784.7954 ,2.058 ,16.9900 
2,27,1,1,0,6,0,1,15,0,0,1,5,1,60,2,1,1,0,1,180,5.25 ,3,3.00 ,3.00 ,0,3,5,5,3,3,0.075 ,1,100000,2,2,10784.7954 ,2.058 ,16.9900 
3,42,0,0,1,5,0,1,9,0,0,1,5,1,48,5,0,0,0,0,80,5.25 ,2,2.50 ,2.50 ,0,4,3,3,3,4,0.500 ,1,60000,3,2,10784.7954 ,2.058 ,16.9900 
2,34,1,0,0,9,0,1,6,1,3,1,5,1,56,1,1,0,1,0,120,4.75 ,1,1.50 ,2.50 ,0,2,9,7,3,3,0.800 ,0,80000,2,2,10784.7954 ,2.058 ,16.9900 
4,35,0,0,0,9,0,1,9,1,3,1,4,1,63,2,0,0,0,0,120,4.00 ,3,2.50 ,3.00 ,0,2,5,3,3,4,0.800 ,0,80000,2,2,10784.7954 ,2.058 ,16.9900 
2,58,1,0,0,9,0,1,9,3,9,1,5,1,21,2,0,0,0,0,0,6.50 ,4,3.50 ,4.00 ,0,5,4,2,5,4,0.120 ,1,60000,1,2,10784.7954 ,2.058 ,16.9900 
2,32,1,0,0,9,0,1,12,2,6,1,5,0,0,1,1,1,0,0,90,7.25 ,3,2.00 ,3.50 ,0,4,5,6,1,5,0.120 ,1,60000,1,2,10784.7954 ,2.058 ,16.9900 
3,29,0,0,0,9,0,1,6,2,3,1,5,0,0,1,0,0,1,1,120,7.25 ,4,3.50 ,3.50 ,0,4,8,0,2,3,0.120 ,1,60000,1,2,10784.7954 ,2.058 ,16.9900 
2,36,1,0,0,7,0,1,6,2,0,1,4,1,50,1,1,0,0,0,240,4.00 ,1,2.50 ,3.50 ,0,4,7,7,5,4,0.000 ,0,100000,2,2,10784.7954 ,2.058 ,16.9900 
1,30,1,0,0,7,0,1,9,4,0,1,5,1,30,1,1,1,1,0,360,5.00 ,2,5.00 ,5.00 ,0,2,5,5,5,4,0.000 ,0,100000,2,2,10784.7954 ,2.058 ,16.9900 
2,52,1,0,0,4,0,1,0,0,0,1,4,1,50,2,0,0,1,1,180,5.50 ,3,2.00 ,3.00 ,0,4,8,8,3,4,0.250 ,1,80000,2,2,10784.7954 ,2.058 ,16.9900 
1,26,0,0,0,4,0,1,6,1,0,1,4,1,40,1,0,0,0,0,600,6.00 ,2,3.00 ,2.00 ,0,4,8,8,4,3,0.250 ,1,80000,2,2,10784.7954 ,2.058 ,16.9900 
2,58,1,0,1,4,1,1,9,2,9,0,2,2,40,5,0,0,1,0,120,7.25 ,3,2.00 ,5.00 ,0,4,5,10,3,4,0.000 ,1,100000,4,2,10784.7954 ,2.058 ,16.9900 
1,31,0,0,1,4,1,1,16,1,1,0,3,2,40,5,0,0,1,0,120,5.00 ,2,3.50 ,3.50 ,0,3,7,8,3,2,0.000 ,1,100000,4,2,10784.7954 ,2.058 ,16.9900 
2,56,1,0,0,7,0,1,9,0,0,1,4,1,20,2,0,0,1,1,180,8.25 ,5,4.50 ,4.50 ,0,4,4,4,3,5,0.100 ,1,40000,1,2,10784.7954 ,2.058 ,16.9900 
2,34,1,0,0,7,0,1,6,4,3,0,5,1,30,1,1,1,1,1,200,7.50 ,3,2.00 ,4.00 ,0,5,4,5,5,5,0.100 ,1,40000,1,2,10784.7954 ,2.058 ,16.9900 
3,48,1,0,0,11,0,1,6,12,6,1,4,1,96,2,0,0,1,0,120,1.25 ,1,2.00 ,1.50 ,0,2,5,5,1,2,0.070 ,1,200000,2,2,10784.7954 ,2.058 ,16.9900 
2,36,0,0,0,11,1,1,12,12,6,1,4,0,0,0,0,0,1,0,150,2.25 ,1,3.00 ,3.00 ,0,1,10,10,2,2,0.070 ,1,200000,2,2,10784.7954 ,2.058 ,16.9900 
3,49,1,0,0,5,0,1,6,3,6,0,5,1,10,1,0,0,0,0,0,7.25 ,5,4.50 ,5.00 ,0,2,5,10,5,4,0.061 ,1,70000,2,2,10784.7954 ,2.058 ,16.9900 
4,58,1,0,0,6,0,1,6,1,6,1,3,1,20,0,0,0,0,0,0,6.25 ,5,1.50 ,4.00 ,0,1,5,10,1,5,0.000 ,0,0,1,2,10784.7954 ,2.058 ,16.9900 
3,49,1,0,0,2,0,1,0,2,0,1,3,1,9,2,0,0,0,0,1,6.50 ,3,3.00 ,3.00 ,0,4,9,6,1,4,0.000 ,1,16000,1,2,10784.7954 ,2.058 ,16.9900 
3,55,1,0,0,6,0,1,6,4,6,1,4,1,60,2,0,0,0,0,1,6.50 ,5,3.00 ,4.50 ,0,4,9,8,4,4,0.033 ,1,70000,1,2,10784.7954 ,2.058 ,16.9900 
