Y,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
3,1,0,0,8,0,1,9,0,0,1,1,1,50,1,1,1,0,0,180,4.25 ,1,1.00 ,5.00 ,0,4,5,0,5,4,1,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,15,0,0,1,5,1,60,2,1,1,0,1,180,5.25 ,3,3.00 ,3.00 ,0,3,5,5,3,3,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,9,0,1,12,2,6,1,5,0,0,1,1,1,0,0,90,7.25 ,3,2.00 ,3.50 ,0,4,5,6,1,5,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,9,0,1,6,2,3,1,5,0,0,1,0,0,1,1,120,7.25 ,4,3.50 ,3.50 ,0,4,8,0,2,3,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,1,0,0,7,0,1,9,4,0,1,5,1,30,1,1,1,1,0,360,5.00 ,2,5.00 ,5.00 ,0,2,5,5,5,4,0,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,0,0,0,4,0,1,6,1,0,1,4,1,40,1,0,0,0,0,600,6.00 ,2,3.00 ,2.00 ,0,4,8,8,4,3,1,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,0,0,1,4,1,1,16,1,1,0,3,2,40,5,0,0,1,0,120,5.00 ,2,3.50 ,3.50 ,0,3,7,8,3,2,1,100000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,1,6,0,1,6,0,0,1,5,1,10,2,1,1,1,1,420,6.75 ,4,4.50 ,5.00 ,0,3,5,2,5,4,1,70000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,4,0,1,9,4,3,1,4,1,70,2,1,0,1,0,150,3.25 ,1,3.50 ,3.00 ,0,2,10,8,1,2,1,60000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,5,0,1,6,0,0,1,4,0,0,1,0,0,0,0,0,4.00 ,3,5.00 ,5.00 ,0,3,5,5,3,4,1,7000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,0,1,1,5,0,1,16,0,4,1,4,2,40,1,1,0,0,1,120,3.25 ,3,3.00 ,3.00 ,0,3,9,9,3,4,1,50000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,6,0,1,12,0,0,1,5,1,56,1,1,1,1,1,60,5.50 ,3,2.00 ,3.00 ,0,4,8,8,3,4,1,175000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,6,0,1,12,5,3,1,4,1,56,1,1,0,0,0,120,6.25 ,3,3.00 ,3.50 ,0,4,5,5,4,4,1,85000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,1,0,0,3,0,1,9,1,3,1,4,1,63,1,0,1,0,0,120,3.00 ,3,3.50 ,2.50 ,0,3,9,7,3,2,1,150000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,1,1,1,4,0,1,12,0,6,1,5,2,50,5,0,1,1,0,480,6.75 ,3,2.00 ,3.50 ,0,4,6,7,3,4,1,60000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,7,0,1,6,1,0,1,5,1,60,1,1,1,0,1,300,7.00 ,1,3.00 ,3.00 ,0,2,5,5,3,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,7,0,1,6,1,0,1,5,1,50,2,0,0,0,0,300,7.50 ,1,1.00 ,5.00 ,0,4,8,5,3,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,11,0,1,6,3,0,1,5,1,63,1,0,1,1,0,240,4.00 ,2,1.00 ,3.00 ,0,3,10,7,1,2,1,30000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,1,0,0,6,0,1,9,2,0,1,5,0,0,1,1,0,0,0,150,6.50 ,3,4.00 ,3.50 ,0,4,8,0,4,4,1,10000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,7,0,1,9,2,0,1,2,1,66,2,1,1,1,0,120,6.75 ,3,2.00 ,2.50 ,0,3,8,7,4,4,1,200000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,1,1,9,3,0,1,4,1,32,3,0,1,1,0,180,6.75 ,3,2.50 ,3.00 ,0,4,4,4,3,4,1,217000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,1,1,0,2,1,1,16,2,0,1,5,2,40,5,1,1,1,0,120,4.75 ,2,1.00 ,5.00 ,0,3,10,8,3,4,1,150000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,1,4,0,1,16,1,0,1,4,2,40,2,0,0,0,0,60,6.50 ,3,3.50 ,3.00 ,0,4,4,4,3,4,1,60000,2,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,0,0,1,0,1,9,9,3,0,3,1,50,3,1,0,0,0,240,5.25 ,3,3.00 ,3.00 ,0,3,5,5,3,4,1,120000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,0,1,0,2,0,1,15,1,6,0,4,0,0,5,1,1,1,1,200,5.75 ,2,1.00 ,5.00 ,0,3,10,10,3,3,1,50000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,1,7,1,1,15,5,1,1,5,2,40,4,1,0,0,1,120,6.50 ,3,3.00 ,3.00 ,0,4,8,8,4,4,1,110000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,1,5,1,1,16,2,0,0,5,2,50,5,1,0,1,0,120,6.00 ,4,1.00 ,4.00 ,0,5,8,7,3,4,1,170000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,4,0,1,9,6,0,1,1,0,0,1,0,1,0,0,30,8.50 ,3,3.50 ,4.00 ,0,3,8,9,3,5,1,100000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,1,1,0,3,0,1,16,2,1,1,4,1,56,2,1,1,0,0,180,7.25 ,2,1.00 ,5.00 ,0,3,4,7,3,4,1,60000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,1,0,0,1,0,1,15,2,6,1,5,1,40,5,1,0,1,0,120,5.50 ,3,3.00 ,3.00 ,0,4,5,4,3,4,1,30000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,2,0,1,9,0,0,1,5,1,50,1,0,0,1,0,0,3.50 ,4,3.00 ,3.50 ,1,4,5,5,5,4,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,7,0,1,9,4,3,1,3,1,50,2,1,0,0,1,60,6.75 ,5,3.00 ,4.00 ,0,4,8,8,5,3,1,270000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,0,1,1,3,1,1,16,1,3,1,5,1,45,5,1,1,1,0,420,5.75 ,3,3.00 ,2.00 ,0,5,8,5,3,4,0,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,0,1,0,4,0,1,9,5,0,1,3,1,48,5,0,0,1,1,60,2.50 ,1,3.50 ,5.00 ,0,2,5,5,4,4,1,70000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,0,1,4,0,1,9,8,0,1,3,1,40,2,0,0,0,0,360,5.25 ,3,3.00 ,3.00 ,0,4,2,0,3,5,1,120000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,3,0,1,9,1,3,1,3,2,40,1,1,0,0,1,180,2.50 ,3,2.50 ,4.00 ,0,3,7,5,4,4,0,100000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,5,0,1,15,1,1,1,5,1,54,1,1,0,1,1,180,5.25 ,2,3.00 ,2.00 ,0,2,6,3,5,3,1,15000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,4,0,1,9,4,0,1,5,1,96,1,0,0,1,1,30,4.00 ,2,3.00 ,3.00 ,0,4,3,3,4,3,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,5,0,1,15,3,0,0,5,2,40,5,1,0,0,0,120,4.25 ,2,1.00 ,4.00 ,0,3,10,10,3,4,1,100000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,6,0,1,12,1,3,0,5,1,50,5,1,0,0,0,240,6.25 ,3,2.50 ,3.50 ,0,4,4,4,4,4,1,230000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,1,0,0,6,0,1,9,1,0,1,5,1,50,1,1,0,1,1,120,5.25 ,3,3.00 ,5.00 ,0,4,10,10,4,4,1,72000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,1,0,0,7,0,1,6,1,3,1,5,1,8,0,1,1,1,1,280,6.75 ,3,3.50 ,4.00 ,0,3,3,3,3,2,1,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,0,0,1,3,0,1,16,2,7,1,4,1,40,1,1,0,1,1,240,7.00 ,3,1.00 ,4.50 ,0,4,2,2,4,4,0,180000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,0,0,7,0,1,12,4,6,1,5,1,56,1,1,1,0,1,0,8.25 ,3,2.00 ,5.00 ,0,4,5,5,5,4,1,120000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,0,0,5,0,1,15,2,0,1,4,1,63,1,0,1,0,0,240,7.25 ,3,3.00 ,3.50 ,0,4,2,2,3,4,1,150000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,1,0,0,6,0,1,9,4,3,1,5,1,56,1,1,1,0,0,120,6.00 ,1,3.00 ,4.00 ,0,2,8,2,5,2,1,130000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,0,0,7,0,1,15,0,1,1,5,1,48,5,1,0,0,0,240,8.25 ,3,5.00 ,5.00 ,0,4,5,5,5,4,1,180000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,0,1,0,7,0,1,6,5,3,1,5,1,60,0,0,0,0,0,120,3.75 ,3,3.00 ,3.00 ,0,3,5,5,3,4,0,200000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,1,1,0,7,0,1,15,3,3,1,4,1,56,0,1,0,0,1,120,7.50 ,3,2.00 ,2.00 ,0,4,0,0,4,4,1,185000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,3,0,1,15,1,3,1,4,2,60,5,0,0,1,1,240,5.50 ,3,3.00 ,4.50 ,0,3,5,5,1,4,1,200000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,1,1,1,16,3,0,1,5,2,34,5,0,0,0,0,480,6.00 ,3,2.50 ,3.50 ,0,4,6,4,3,4,1,200000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,0,1,0,4,1,1,6,1,0,1,3,0,0,1,0,0,0,0,900,4.50 ,1,2.50 ,3.00 ,0,4,7,5,3,4,0,100000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,6,1,1,15,2,3,1,4,1,40,5,1,1,0,0,15,7.75 ,2,3.50 ,3.50 ,0,5,3,5,4,5,1,230000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,1,1,0,10,0,1,6,2,0,1,4,1,50,2,1,0,1,1,1,7.00 ,3,3.00 ,4.00 ,0,3,8,9,4,2,1,150000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,4,1,1,9,3,3,1,5,1,70,1,1,0,1,1,4,5.75 ,3,2.00 ,3.50 ,0,4,5,8,4,4,1,70000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,5,1,1,15,1,3,1,5,1,40,5,1,0,0,0,600,4.50 ,3,3.50 ,2.00 ,0,4,8,7,3,2,1,210920,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,6,0,1,16,0,0,1,5,1,38,5,1,0,1,1,480,6.50 ,3,1.00 ,2.50 ,0,3,10,8,4,4,1,280000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,7,0,1,15,0,0,1,4,2,35,5,1,0,1,1,450,5.75 ,3,2.00 ,3.00 ,0,4,5,5,3,4,1,520000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,6,0,1,12,0,0,1,5,2,48,5,1,1,1,0,840,5.75 ,3,1.00 ,5.00 ,0,4,0,3,4,5,1,54000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,1,1,0,5,0,1,9,2,3,0,5,1,48,5,1,1,0,0,120,5.75 ,3,3.50 ,3.50 ,0,4,5,6,4,2,0,50000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,1,6,0,1,12,4,0,1,5,2,40,2,1,0,1,1,200,7.50 ,3,1.00 ,2.50 ,0,4,5,3,3,4,1,138400,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,5,0,1,6,10,6,1,5,1,8,1,0,0,1,0,120,7.50 ,5,3.00 ,5.00 ,0,3,10,10,5,4,0,25000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,1,1,0,12,0,1,9,0,0,1,5,1,50,1,1,0,0,1,60,4.75 ,5,5.00 ,5.00 ,0,4,5,5,4,4,1,60000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,0,0,4,0,1,12,14,0,1,5,1,56,1,0,0,0,0,480,6.25 ,3,1.00 ,4.00 ,0,4,10,10,3,4,1,48000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,5,0,1,16,0,0,1,5,2,72,5,1,0,1,1,120,8.00 ,4,2.50 ,4.00 ,0,5,8,9,3,4,1,150000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,0,0,6,0,1,6,4,6,1,5,1,20,0,1,0,0,0,60,1.00 ,3,1.00 ,5.00 ,0,2,10,10,4,1,1,27000,1,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
3,0,1,0,8,0,1,9,3,0,1,4,0,0,1,0,0,0,0,480,5.25 ,3,2.50 ,2.50 ,0,4,8,7,4,4,1,60000,2,3,52164 ,11676.8774 ,2.277 ,0.124 ,0.800 
2,0,1,0,6,0,1,9,2,3,1,3,1,50,1,1,0,0,0,300,6.00 ,3,1.50 ,2.50 ,0,3,6,6,4,4,1,300000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,1,1,0,2,0,1,15,3,0,0,5,1,50,5,1,0,1,1,360,7.25 ,4,1.00 ,5.00 ,0,4,4,5,4,4,1,80000,3,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,0,1,0,2,0,1,12,1,3,0,5,0,0,1,1,1,1,0,180,6.25 ,3,2.50 ,4.00 ,0,3,8,8,3,4,1,50000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
1,0,1,1,2,1,1,16,2,0,1,1,1,40,5,0,0,1,0,60,5.00 ,3,2.00 ,3.50 ,0,4,9,7,3,4,0,220000,4,1,190313 ,34199.4048 ,2.418 ,0.086 ,0.942 
2,0,1,0,3,0,1,12,2,0,1,3,0,0,1,1,0,0,0,180,5.50 ,2,1.00 ,4.00 ,0,2,7,3,2,4,0,60000,2,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
1,0,1,0,3,0,0,15,9,0,1,4,1,48,1,1,0,0,0,240,5.00 ,3,3.00 ,4.00 ,0,3,6,8,3,4,1,100000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,1,0,3,1,1,16,3,0,1,5,2,40,5,1,0,1,1,120,4.75 ,2,1.50 ,4.00 ,0,4,8,7,4,4,1,185000,4,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,0,1,0,3,0,1,15,2,0,1,5,0,0,1,0,0,0,1,30,5.75 ,3,4.00 ,2.50 ,0,1,9,8,5,4,1,90000,3,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,1,1,1,3,1,1,15,0,0,1,4,1,70,5,1,1,0,1,240,7.25 ,3,3.00 ,4.00 ,0,4,4,8,3,3,1,120000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,0,1,0,5,1,1,15,2,0,1,5,1,35,2,0,1,1,0,240,7.25 ,4,3.00 ,3.00 ,0,3,6,6,3,4,0,450000,4,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,0,1,0,3,0,1,19,1,3,1,4,2,40,5,1,0,0,0,120,6.00 ,3,2.00 ,3.50 ,0,4,9,8,4,4,1,270000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,7,0,1,15,2,6,1,5,1,20,1,1,1,1,0,120,3.75 ,3,3.00 ,3.00 ,0,3,6,5,3,3,1,70000,2,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,0,0,0,6,0,1,12,4,0,1,4,1,56,1,1,0,1,1,360,3.00 ,3,1.00 ,5.00 ,0,3,10,10,3,4,1,150000,3,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,0,0,1,5,0,1,15,1,6,1,4,1,50,5,1,1,1,1,120,4.25 ,1,1.50 ,3.50 ,0,3,7,8,3,4,1,50000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,1,1,1,7,0,1,9,1,6,1,3,1,84,5,1,1,1,1,720,8.00 ,3,1.00 ,5.00 ,0,4,0,0,5,5,1,170000,3,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,1,1,1,3,1,1,16,0,0,0,5,2,40,5,0,0,0,0,120,6.25 ,3,2.00 ,3.00 ,0,3,6,6,3,4,1,120000,3,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,1,0,5,0,1,12,3,0,1,4,1,50,5,1,0,1,1,300,3.00 ,2,3.00 ,2.00 ,0,3,8,8,2,2,1,175000,3,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,1,0,6,0,1,9,6,3,1,4,1,30,2,1,0,1,1,180,4.50 ,3,3.00 ,3.00 ,0,4,6,6,3,4,1,40000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,0,1,0,5,0,1,9,0,3,1,4,0,0,2,1,1,0,1,360,3.25 ,2,1.00 ,3.00 ,0,3,9,9,3,4,1,40000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,1,0,0,6,0,1,15,1,6,0,4,1,84,2,1,1,0,0,960,5.00 ,3,1.50 ,4.50 ,0,3,10,10,1,4,1,75000,2,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,1,0,0,10,0,0,0,2,0,1,5,1,46,1,1,1,1,1,90,8.25 ,5,5.00 ,4.50 ,0,5,10,9,5,5,1,4500,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,0,0,0,10,0,0,0,2,0,1,5,1,46,1,0,1,0,0,3,8.50 ,5,3.50 ,4.00 ,0,5,10,9,4,5,1,4500,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,1,0,0,5,0,0,12,1,6,1,5,1,77,1,1,1,0,1,120,7.50 ,3,1.00 ,3.00 ,0,5,3,4,5,4,1,46200,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,1,0,0,8,0,0,9,5,9,1,4,1,70,1,1,0,1,1,60,7.00 ,3,2.00 ,3.00 ,0,3,5,3,3,4,1,20000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,1,0,0,7,0,0,0,2,0,1,5,1,56,2,1,1,0,1,180,3.75 ,5,5.00 ,3.00 ,0,2,5,5,5,4,0,50000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,1,0,1,7,0,0,0,0,0,1,5,1,3,2,1,0,1,1,3,6.25 ,5,5.00 ,5.00 ,0,5,10,10,5,3,1,16000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,0,0,0,7,0,0,0,0,0,1,5,1,21,2,0,0,1,1,180,5.50 ,5,2.00 ,5.00 ,0,5,8,8,5,4,1,16000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,1,0,0,5,0,0,9,5,0,1,5,1,35,2,1,0,0,0,2,6.00 ,5,4.00 ,5.00 ,0,5,1,2,5,4,1,37000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,0,0,7,0,0,0,5,6,0,4,1,15,1,1,1,1,1,120,5.50 ,3,1.00 ,3.00 ,0,5,4,3,3,4,1,20000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,0,0,3,0,0,0,10,0,1,4,1,30,1,0,0,0,0,50,6.50 ,4,3.50 ,3.00 ,0,4,9,8,4,4,1,30000,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,0,0,9,0,0,0,3,0,1,5,1,40,1,0,0,0,0,50,6.00 ,4,3.50 ,2.50 ,0,2,8,8,3,4,1,0,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,1,0,0,9,0,0,0,1,6,1,3,1,40,1,0,0,0,0,60,5.00 ,2,2.00 ,3.00 ,0,4,9,5,4,4,1,0,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
3,1,0,0,9,0,0,0,1,6,1,3,1,30,1,1,0,0,0,30,7.00 ,3,3.50 ,3.00 ,0,4,9,6,4,4,1,0,1,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,1,1,0,6,0,1,9,3,0,1,5,1,30,2,1,0,1,1,180,7.25 ,3,3.50 ,3.50 ,0,4,5,3,5,4,1,100000,2,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,0,0,5,0,1,12,3,4,1,5,1,56,2,1,1,1,1,240,4.00 ,3,2.00 ,3.00 ,0,4,4,5,3,4,1,24000,2,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,1,1,0,3,0,1,9,2,3,1,5,1,70,3,0,0,1,0,240,5.25 ,3,3.00 ,3.00 ,0,4,3,4,3,4,0,95000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,1,0,0,2,0,1,9,4,0,1,5,1,20,2,1,0,0,0,560,6.00 ,3,1.00 ,5.00 ,0,4,6,6,5,4,0,170000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
3,1,0,0,6,0,1,9,1,0,1,5,1,70,1,1,0,0,0,400,6.50 ,2,1.00 ,5.00 ,0,4,1,1,5,4,0,16000000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,1,1,0,1,0,1,6,2,3,1,5,1,32,2,1,0,0,0,180,3.00 ,2,1.50 ,2.50 ,0,3,10,5,3,3,1,50000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,4,0,1,9,1,3,1,5,1,84,1,0,0,0,0,90,6.75 ,4,1.00 ,5.00 ,0,4,3,10,5,4,0,30000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,1,4,1,1,16,1,4,1,4,0,0,2,1,1,0,0,390,5.25 ,3,3.00 ,3.00 ,0,4,5,7,3,4,0,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,3,0,1,16,2,1,1,4,1,40,5,0,0,1,0,600,6.75 ,2,3.00 ,3.00 ,0,4,10,9,3,4,0,150000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,9,0,0,1,5,1,50,1,0,1,0,0,380,3.75 ,2,1.00 ,5.00 ,0,2,7,5,3,4,1,200000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
3,1,1,0,3,0,1,6,2,3,1,4,1,91,1,1,1,1,0,180,2.25 ,2,3.00 ,1.50 ,1,2,5,5,5,4,0,100000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
1,0,0,0,2,0,1,16,3,4,0,2,0,0,1,0,0,0,0,0,3.75 ,2,1.00 ,4.50 ,0,2,5,5,3,2,1,24000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,2,1,1,15,1,0,1,3,2,50,5,0,0,0,0,120,4.75 ,2,2.50 ,2.50 ,0,2,7,8,3,4,0,57000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,0,1,0,4,0,1,9,6,0,1,4,0,0,2,0,0,0,0,60,3.75 ,2,3.00 ,4.00 ,0,2,4,4,1,3,1,48000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,2,0,0,9,8,0,1,5,1,60,5,1,1,1,0,120,5.00 ,5,3.50 ,4.50 ,0,4,8,6,4,3,0,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,0,0,3,1,0,9,3,0,1,4,1,70,1,0,1,1,0,60,6.00 ,3,3.50 ,3.50 ,0,3,7,8,3,4,1,100000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
1,0,1,0,3,0,0,9,13,3,1,5,1,91,3,0,0,0,0,120,4.00 ,1,1.50 ,5.00 ,0,3,8,6,1,4,1,90000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,4,0,1,9,6,0,1,5,0,0,1,0,0,0,0,180,4.50 ,5,3.00 ,3.00 ,0,2,6,6,3,4,0,80000,2,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
1,1,1,0,3,1,1,16,1,1,1,4,1,50,5,0,0,1,0,240,3.75 ,3,2.50 ,3.00 ,0,3,8,5,1,4,0,450000,4,1,190313 ,34199.4048 ,2.418 ,0.086 ,0.942 
2,0,1,1,3,1,1,16,0,4,1,1,2,40,5,1,1,1,1,900,6.00 ,2,1.00 ,4.00 ,0,4,10,8,3,4,0,120000,3,3,82864 ,17090.4449 ,2.702 ,0.136 ,0.755 
1,0,1,0,3,1,1,16,3,0,0,4,2,60,5,0,0,0,0,150,5.00 ,3,4.00 ,2.50 ,0,4,8,8,3,2,1,120000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,7,0,1,12,1,0,1,5,0,0,1,0,0,0,0,60,7.50 ,4,4.00 ,4.50 ,0,4,9,6,4,4,1,100000,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
1,0,1,0,3,0,1,9,1,0,1,4,1,45,5,0,0,0,0,180,4.75 ,3,3.00 ,4.00 ,0,4,6,6,3,4,1,100000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
1,1,1,0,3,1,1,16,0,0,1,5,1,40,5,1,0,1,0,180,7.00 ,4,2.50 ,3.00 ,0,3,6,6,3,5,0,300000,4,1,119235 ,20028.0998 ,1.827 ,0.096 ,0.630 
